ticker,sector,pe_ratio,ps_ratio,pb_ratio,peg_ratio,free_cash_flow,earnings_growth,pe_vs_sector,undervalued_flag,score,price,sma50,sma200,above_sma50,above_sma200,rsi,macd_bullish,volume_today,avg_volume_30d,volume_spike,fundamentals_score,technicals_score
VTR,Real Estate,165.90909,7.2573357,3.3795044,1.72,1483115264.0,0.1,112.28939106666667,False,23.793967845219512,90.94000244140625,88.62235534667968,81.87005935668945,True,True,50.68093096436152,False,2594566.0,3900898.8666666667,False,6.32327974203252,50
DD,Basic Materials,121.6087,2.7294688,1.3608587,1.72,-124750000.0,,81.18907182352942,False,23.793967845219512,139.67250061035156,139.91664978027345,131.86427478790284,False,True,62.48594711306192,True,278752.0,1394967.3,False,6.32327974203252,50
GEHC,Healthcare,15.831797,1.4898524,2.929814,1.72,1483624960.0,-0.309,-16.47879007407407,True,23.793967845219512,68.91000366210938,63.863111419677736,73.02558710098266,True,False,57.360300906427184,True,2763178.0,5747739.266666667,False,6.32327974203252,50
DPZ,Consumer Cyclical,19.746033,2.2918565,-2.8923507,1.72,531496512.0,0.068,-23.132066028846157,True,23.793967845219512,349.3699951171875,313.19697143554686,369.454814453125,True,False,73.89637240591298,True,286931.0,1070967.7,False,6.32327974203252,50
MPWR,Technology,95.59579,22.219725,17.867058,1.74,491719136.0,0.395,-13.2620162804878,True,23.749828032718433,1332.3499755859375,1445.6147729492188,1205.4368560791015,False,True,48.15898049611582,True,550283.0,1089869.4333333333,False,6.249713387864057,50
FE,Utilities,103.85107,1.8056554,2.183502,1.75,-2007124992.0,0.083,76.70521488709679,False,23.728136467717906,48.86000061035156,47.440599822998045,46.90471477508545,True,True,57.389946726262245,False,2892195.0,4229696.5,False,6.213560779529842,50
URI,Industrials,25.510223,3.9214394,7.1668196,1.76,1706249984.0,0.255,-9.152499173333329,True,23.7066913977742,1061.5400390625,1058.0078051757812,900.5352011108398,True,True,45.19238567485887,False,125604.0,502193.4666666667,False,6.177818996290334,50
EBAY,Consumer Cyclical,26.494118,4.3083763,11.382936,1.77,1200375040.0,0.071,-16.383981028846158,True,23.685488645005,112.63999938964844,111.57495101928711,96.08196296691895,True,True,41.79856644241372,False,904668.0,3383395.6,False,6.142481075008334,50
EFX,Industrials,30.731108,3.1877427,4.6946063,1.77,947537472.0,0.007,-3.9316141733333296,True,23.685488645005,175.41000366210938,167.33223541259767,191.2872515106201,True,False,55.94748759123201,True,504424.0,1926894.1333333333,False,6.142481075008334,50
STE,Healthcare,28.909319,3.7686677,3.1250339,1.77,837287488.0,0.522,-3.4012680740740713,True,23.685488645005,231.05999755859375,212.90727478027344,233.71564491271974,True,False,62.47514380317886,True,280718.0,788897.2666666667,False,6.142481075008334,50
SLB,Energy,23.834146,1.9938471,2.6604955,1.77,,-0.297,-77.00888794285714,True,23.685488645005,48.834999084472656,50.93326240539551,46.32711812019348,False,True,54.38239632892955,True,4328419.0,15603317.3,False,6.142481075008334,50
JPM,Financial Services,15.002434,4.995421,2.6326191,1.79,,0.469,-5.092979686956523,True,23.643793846263332,350.2950134277344,325.67468688964846,309.05498428344725,True,True,61.719082253823686,False,2476351.0,10034268.366666667,False,6.072989743772222,50
HRL,Consumer Defensive,29.347057,1.1234515,1.7268951,1.83,471169760.0,-0.051,2.4889708928571395,False,23.56313833394339,24.979999542236328,24.03763889312744,22.767267122268677,True,True,55.72424442885034,False,1625874.0,4002355.8,False,5.938563889905646,50
HSIC,Healthcare,25.619337,0.7217679,2.9709563,1.84,290124992.0,0.045,-6.69125007407407,True,23.543522387332967,85.02999877929688,81.53539993286132,76.16004999160766,True,True,52.76072142841382,False,325809.0,1325360.3,False,5.905870645554943,50
JCI,Industrials,40.106743,3.4851892,6.444304,1.9,3141750016.0,0.154,5.444020826666673,False,23.43016286428958,142.7100067138672,141.7455926513672,129.99997756958007,True,True,49.74466118608444,False,1898394.0,4442179.8,False,5.7169381071493035,50
RF,Financial Services,12.49187,3.6231492,1.507481,1.9,,0.085,-7.603543686956522,True,23.43016286428958,30.759899139404297,29.512761650085448,27.245398359298704,True,True,47.32411965640227,False,1733564.0,10563368.8,False,5.7169381071493035,50
YUM,Consumer Cyclical,25.31129,5.097011,-5.947021,1.95,1261500032.0,0.722,-17.56680902884616,True,23.341025461554615,156.8699951171875,153.63776306152343,153.14568519592285,True,True,38.383844289169666,False,1303366.0,2666725.533333333,False,5.568375769257691,50
NEE,Utilities,19.594383,6.3363886,3.292738,1.95,-17766875136.0,0.531,-7.551472112903223,True,23.341025461554615,87.33999633789062,87.27032562255859,86.81560272216797,True,True,46.51683909952586,False,3431312.0,11115800.4,False,5.568375769257691,50
PNC,Financial Services,13.688871,4.0785956,1.5514181,1.96,,0.251,-6.406542686956522,True,23.32374372020804,248.66000366210938,237.0245327758789,213.12344688415527,True,True,47.163961121641464,False,394323.0,2193160.7666666666,False,5.539572867013398,50
MOS,Basic Materials,161.57143,0.5784377,0.60909605,2.02,-289787488.0,,121.15180182352941,False,23.223646505477873,22.65999984741211,22.148092575073242,24.74779028892517,True,False,59.9653305645386,True,1776742.0,8513674.733333332,False,5.372744175796456,50
ROK,Industrials,49.063213,5.9840713,14.958296,2.03,974499968.0,0.396,14.400490826666669,False,23.207538907705203,473.1400146484375,462.52840087890627,409.0382977294922,True,True,50.526978645256214,False,209480.0,839432.6666666666,False,5.345898179508672,50
FITB,Financial Services,18.97643,5.072417,1.5847486,2.07,,-0.057,-1.118983686956522,True,23.144664806254394,56.46500015258789,54.14745018005371,48.46171770095825,True,True,46.2769206499596,False,2004492.0,6831793.066666666,False,5.241108010423989,50
JKHY,Technology,21.58799,4.3655334,5.155943,2.07,373407744.0,0.125,-87.26981628048779,True,23.144664806254394,154.80499267578125,139.71489715576172,158.40018226623536,True,False,54.85020738890635,True,286887.0,1425339.5666666667,False,5.241108010423989,50
ABT,Healthcare,34.127834,3.9429624,3.5282211,2.11,7209124864.0,-0.475,1.8172469259259287,False,23.084174556991293,105.44999694824219,92.4776057434082,107.08076473236083,True,False,69.56842639974535,True,2929573.0,13672555.766666668,False,5.14029092831882,50
USB,Financial Services,12.541915,3.5825949,1.614839,2.12,,0.216,-7.553498686956523,True,23.069408658881077,62.869998931884766,59.141402130126956,53.74576051712036,True,True,52.49999378038799,False,2065980.0,9179566.0,False,5.115681098135129,50
AIZ,Financial Services,14.431282,1.0594815,2.3815005,2.16,2029737472.0,0.912,-5.664131686956523,True,23.011712279228203,281.8500061035156,265.509528503418,235.74721923828125,True,True,55.42123825546495,False,151088.0,362052.93333333335,False,5.019520465380337,50
APD,Basic Materials,31.388187,5.3162227,4.2339215,2.17,-3519237376.0,,-9.03144117647059,True,22.997620536732338,298.4200134277344,288.322529296875,273.0690535736084,True,True,48.425552692819146,False,723878.0,1429515.9333333333,False,4.996034227887232,50
ANET,Technology,57.917522,21.856085,15.735224,2.18,4362237440.0,0.25,-50.940284280487795,True,22.98365807627772,168.30999755859375,165.75220001220703,145.66759967803955,True,True,33.996912630588,False,3180578.0,7839382.6,False,4.972763460462869,50
GWW,Industrials,36.21582,3.4638238,16.202787,2.19,1152125056.0,0.182,1.5530978266666722,False,22.969823126877486,1350.699951171875,1328.9942016601562,1128.6546017456055,True,True,43.996158327445265,False,66190.0,327586.3333333333,False,4.949705211462476,50
CINF,Financial Services,8.2376,1.9180907,1.6046634,2.19,2984875008.0,0.855,-11.857813686956522,True,22.969823126877486,173.97000122070312,173.63190673828126,163.87907005310058,True,True,43.211455449469234,False,282015.0,985273.8333333334,False,4.949705211462476,50
HUM,Healthcare,35.38396,0.30911434,2.4236531,2.2,1891874944.0,0.271,3.0733729259259306,False,22.956113949744523,372.55499267578125,366.2833770751953,263.4190511322021,True,True,41.772990336455784,False,616356.0,1526211.8666666667,False,4.926856582907538,50
CSX,Industrials,29.005814,6.3685207,6.5627465,2.22,1953250048.0,0.227,-5.656908173333328,True,22.929066113779488,49.875,48.021357498168946,41.05710508346558,True,True,52.2895144419514,False,4203738.0,13289181.266666668,False,4.881776856299148,50
MCO,Financial Services,30.181017,10.088451,27.214235,2.23,2579124992.0,0.567,10.085603313043478,False,22.91572413191333,476.5299987792969,466.9436016845703,470.23695358276365,True,True,44.88728264971407,False,296427.0,1014410.9,False,4.859540219855549,50
CLX,Consumer Defensive,15.686179,1.7256336,-174.13358,2.24,62750000.0,0.027,-11.17190710714286,True,22.90250127488526,96.5250015258789,95.37250030517578,103.00710018157959,True,False,49.917208293249054,True,733180.0,2348606.0,False,4.837502124808767,50
KMB,Consumer Defensive,21.22824,2.2004383,20.282759,2.25,1054625024.0,0.179,-5.6298461071428605,True,22.889395954364108,109.56999969482422,104.75366622924804,101.67367794036865,True,True,43.38919105343523,False,1045238.0,4277637.933333334,False,4.815659923940178,50
SNA,Industrials,20.856485,4.0045886,3.4961388,2.26,1109474944.0,0.051,-13.80623717333333,True,22.87640661013075,408.9150085449219,391.76170166015623,365.51227127075197,True,True,54.667116449514396,False,69842.0,394948.06666666665,False,4.794011016884586,50
MAR,Consumer Cyclical,39.283176,13.798873,-24.318521,2.26,1796875008.0,0.017,-3.5949230288461607,True,22.87640661013075,375.875,378.6161993408203,333.6664306640625,False,True,49.810480385458284,True,578388.0,1507859.6,False,4.794011016884586,50
WM,Industrials,59.204727,3.529179,9.125001,2.43,2349374976.0,0.083,24.54200482666667,False,22.67194471016127,226.57000732421875,225.02857299804688,221.76010620117188,True,True,42.74367774560557,False,1101808.0,2038553.6,False,4.453241183602117,50
ICE,Financial Services,22.06696,8.215783,2.9108505,2.5,3743124992.0,0.797,1.9715463130434792,False,22.595836774690277,152.0399932861328,140.00316009521484,153.86919982910158,True,False,76.71972250407225,True,3269685.0,4670009.5,False,4.326394624483796,50
ADM,Consumer Defensive,35.982143,0.4820522,1.7036207,2.52,1578499968.0,0.009,9.12405689285714,False,22.574868261856434,80.63999938964844,80.17920013427734,68.89913740158082,True,True,50.78927800934168,False,1071189.0,3493739.6333333333,False,4.291447103094055,50
REG,Real Estate,27.549828,9.080193,2.1952956,2.61,574623104.0,0.172,-26.06987093333333,True,22.484486741020895,80.47000122070312,79.3160986328125,74.05776332855224,True,True,54.82405206344257,False,501710.0,1396243.6666666667,False,4.140811235034823,50
ERIE,Financial Services,21.493612,2.9981463,5.2099648,2.67,447472992.0,0.087,1.3981983130434763,False,22.427617469483927,234.10000610351562,228.08007690429687,257.7556698608398,True,False,43.045632088782604,True,78921.0,279727.36666666664,False,4.046029115806544,50
IRM,Real Estate,135.63586,5.1241946,-30.554604,2.7,-499464512.0,8.6,82.01616106666668,False,22.400130654907723,124.81999969482422,125.02800598144532,105.75121326446533,False,True,56.82474582286191,True,819940.0,1954184.6666666667,False,4.000217758179541,50
MNST,Consumer Defensive,46.524155,10.711504,10.791686,2.81,1684340480.0,0.289,19.66606889285714,False,22.30436698419562,96.01000213623047,93.24299987792969,80.4384502029419,True,True,46.35307391518067,False,1703844.0,5853798.133333334,False,3.8406116403260357,50
EXE,Energy,7.8698273,1.7253281,1.1213197,2.81,1466249984.0,-0.455,-92.97320664285715,True,22.30436698419562,90.8550033569336,90.46269989013672,101.77636966705322,True,False,59.37094310540618,True,1198148.0,4252374.933333334,False,3.8406116403260357,50
CB,Financial Services,12.366808,2.1760457,1.7862113,2.83,10488000512.0,-0.007,-7.728605686956522,True,22.2877552327711,348.57000732421875,336.9800128173828,316.92281967163086,True,True,50.411031628535476,False,609401.0,1965680.0333333334,False,3.812925387951833,50
PFE,Healthcare,18.843512,2.2220767,1.5613534,2.91,12376625152.0,-0.101,-13.46707507407407,True,22.22359162933068,24.7450008392334,24.70580783843994,24.919130659103395,True,False,64.01032258342991,True,21167991.0,46616553.03333333,False,3.705986048884466,50
DVN,Energy,12.204736,3.1579301,1.7636049,2.92,1607500032.0,-0.753,-88.63829794285715,True,22.215818384564567,43.7400016784668,43.856250228881834,41.367321996688844,False,True,57.61857506674755,True,3285723.0,12670614.1,False,3.6930306409409446,50
NVDA,Technology,29.694878,18.55767,24.064995,0.54,46335873024.0,2.145,-79.16292828048779,True,22.18543664403537,193.85980224609375,206.49226348876954,192.85874557495117,False,True,36.262650011069034,False,66129456.0,136339485.2,False,20.309061073392282,25
D,Utilities,20.438053,3.4923465,2.1629932,2.99,-9948250112.0,-0.102,-6.707802112903224,True,22.162861529753293,69.37999725341797,68.61407958984375,62.31398048400879,True,True,45.8823371016457,False,1102662.0,5231352.066666666,False,3.6047692162554865,50
O,Real Estate,52.282787,10.031475,1.5193417,3.11,1797902592.0,0.179,-1.336911933333333,True,22.07762458934966,63.68000030517578,62.50475387573242,60.20631582260132,True,True,52.143678366690935,False,2558082.0,5615009.4,False,3.462707648916099,50
AON,Financial Services,19.955898,4.3986373,7.9957595,3.12,3601125120.0,-0.03,-0.13951568695652128,True,22.070817472581314,362.1050109863281,339.7741015625,335.8929360961914,True,True,52.570293651953136,False,1321731.0,1587994.3666666667,False,3.4513624543021892,50
AME,Industrials,35.981846,7.175131,4.992443,3.15,1385356544.0,0.145,1.3191238266666687,False,22.05065544101031,238.3000030517578,232.48865234375,218.4333709716797,True,True,57.14760342863606,False,227999.0,1106093.3,False,3.4177590683505144,50
ES,Utilities,15.785868,1.9898169,1.676674,3.16,587291392.0,0.074,-11.359987112903223,True,22.04401983568314,73.8550033569336,71.67610046386719,69.24881624221801,True,True,44.431638282772965,False,960963.0,2358278.7666666666,False,3.4066997261385707,50
UNP,Industrials,23.070793,6.666808,8.718204,3.31,4720750080.0,0.066,-11.59192917333333,True,21.949297070816495,285.7550048828125,276.6677264404297,248.55476249694823,True,True,49.02768864957933,False,1558794.0,3046876.466666667,False,3.2488284513608274,50
EQIX,Real Estate,67.75064,10.88625,7.252856,3.37,2725125120.0,0.2,14.130941066666672,False,21.913769007080163,1052.2900390625,1054.8508081054688,924.2429953002929,False,True,50.22220179680087,True,370946.0,613454.8666666667,False,3.189615011800272,50
KIM,Real Estate,29.235632,7.9357104,1.6510873,3.37,838712128.0,0.294,-24.384066933333333,True,21.913769007080163,25.450000762939453,24.995299797058106,22.2802294921875,True,True,57.64077699194055,False,1173418.0,4277540.6,False,3.189615011800272,50
FTNT,Technology,54.448765,15.879287,114.31008,3.5,1813049984.0,0.286,-54.40904128048779,True,21.84097031267186,154.27999877929688,148.98579940795898,100.15544990539551,True,True,45.22331915469756,False,5221700.0,5935146.666666667,False,3.0682838544530986,50
PANW,Technology,275.77588,24.58101,9.399976,3.52,3579375104.0,,166.91807371951217,False,21.830247777700006,319.1300048828125,303.3057992553711,213.6864500427246,True,True,46.04434059048855,False,3179047.0,6972768.233333333,False,3.0504129628333447,50
IDXX,Healthcare,40.82599,9.865487,28.315,3.56,786844480.0,0.172,8.515402925925926,False,21.809164141519396,558.22998046875,556.8411999511719,620.8729476928711,True,False,48.068009527128154,True,102945.0,644291.5,False,3.0152735691989965,50
FRT,Real Estate,21.4922,8.210449,3.39949,3.59,448925248.0,1.525,-32.12749893333333,True,21.793659740539784,123.96499633789062,121.8489744567871,106.70293254852295,True,True,62.88878428843374,False,256983.0,831482.7666666667,False,2.9894329008996428,50
WELL,Real Estate,105.03795,13.283471,3.786004,3.66,2756164352.0,0.356,51.41825106666666,False,21.7584712457846,234.9600067138672,223.63399932861327,202.94620903015138,True,True,53.68952075671786,False,881733.0,3285577.7666666666,False,2.9307854096410004,50
BSX,Healthcare,18.257086,3.192379,2.7596233,0.56,,0.151,-14.05350107407407,True,21.748592626663598,45.060001373291016,46.79459999084472,73.40835004806519,False,False,51.46910364232267,True,9072842.0,20625284.733333334,False,19.580987711105998,25
KR,Consumer Defensive,33.842102,0.2385139,6.2548637,0.56,2994500096.0,0.132,6.984015892857137,False,21.748592626663598,57.837501525878906,60.541150131225585,64.79470430374145,False,False,41.24979805630117,True,2695251.0,8773165.033333333,False,19.580987711105998,25
EIX,Utilities,8.417392,1.519631,1.7287645,3.71,-1134000000.0,-0.632,-18.728463112903224,True,21.734149586914537,77.58999633789062,73.57245056152344,65.57216144561768,True,True,59.8841898146103,False,634886.0,2359572.8666666667,False,2.8902493115242267,50
CEG,Utilities,23.353043,3.2110128,2.906399,3.74,-4478875136.0,10.91,-3.792812112903224,True,21.719868741225053,268.68499755859375,263.26500122070314,307.97709480285647,True,False,62.80428957813699,True,1210230.0,3297237.6666666665,False,2.866447902041757,50
PH,Industrials,35.157135,5.7261252,8.226039,3.86,2774481920.0,-0.042,0.4944128266666681,False,21.66496517904062,956.030029296875,927.0810021972657,903.4418542480469,True,True,48.034808150469075,False,201230.0,588391.0,False,2.774941965067703,50
VLO,Energy,22.546051,0.77717406,3.8367665,4.08,4786625024.0,,-78.29698294285714,True,21.572696692591784,308.1050109863281,269.2320657348633,216.51322044372557,True,True,66.78711006480995,False,989673.0,3035189.1,False,2.6211611543196405,50
AXON,Industrials,208.36002,14.073797,11.875613,4.15,62617500.0,0.898,173.69729782666667,False,21.545390071520067,521.989990234375,489.6660009765625,515.7372505187989,True,True,38.60598242949447,False,254563.0,1015108.7666666667,False,2.5756501192001147,50
STX,Technology,3668.587,15.654438,172.90471,0.57,1770749952.0,1.491,3559.7291937195123,False,21.541666513171712,840.3306884765625,887.3729016113281,514.3079780578613,False,True,44.41810436491681,False,3748064.0,5442482.133333334,False,19.236110855286185,25
APO,Financial Services,75.1478,2.2017193,3.7127898,0.57,,,55.052386313043485,False,21.541666513171712,119.66500091552734,125.50910018920898,126.2094934463501,False,False,48.51158641977593,True,1489231.0,4695661.033333333,False,19.236110855286185,25
DASH,Consumer Cyclical,90.76067,5.6682506,8.186773,4.22,2295624960.0,-0.061,47.88257097115385,False,21.518989357308552,191.49000549316406,173.74160064697264,191.4011501312256,True,True,49.751242522150314,False,1339857.0,4370735.233333333,False,2.5316489288475887,50
DOC,Real Estate,68.765625,5.281213,1.9547837,4.32,1109761536.0,3.639,15.145926066666668,False,21.48275821842701,21.9950008392334,20.809224319458007,17.761316771507264,True,True,56.31477486724278,False,1487343.0,6419074.766666667,False,2.4712636973783466,50
JNJ,Healthcare,29.657011,6.2983327,7.2537127,4.4,16885125120.0,-0.009,-2.6535760740740706,True,21.45495905368517,256.30999755859375,244.578369140625,224.4516529083252,True,True,49.33145676347729,False,3558493.0,8824756.433333334,False,2.424931756141947,50
CME,Financial Services,22.456745,14.08927,3.5868242,4.48,2909012480.0,0.025,2.361331313043479,False,21.428152716255536,265.19000244140625,253.07374267578126,273.7846762084961,True,False,76.9114433330466,True,1050814.0,3519527.1333333333,False,2.3802545270925615,50
NSC,Industrials,28.133104,5.9057317,4.5565352,4.55,1382249984.0,-0.044,-6.529618173333329,True,21.405470430738156,329.17498779296875,319.190498046875,300.1862342834473,True,True,51.318933634755304,False,379337.0,1155301.2333333334,False,2.3424507178969276,50
GE,Industrials,41.586575,7.234191,20.767603,5.31,6594625024.0,0.194,6.923852826666675,False,21.197698986752208,353.81500244140625,343.3840393066406,314.1045722961426,True,True,46.48812557393682,False,1005601.0,4582206.7,False,1.9961649779203487,50
FCX,Basic Materials,30.855392,3.4980364,4.382136,5.62,2159249920.0,0.271,-9.56423617647059,True,21.129085570910718,63.11000061035156,63.386765213012694,56.75968564987183,False,True,53.96453557522284,True,6358087.0,15408422.9,False,1.881809284851196,50
UAL,Industrials,11.461611,0.63162667,2.3796194,6.5,910124992.0,-0.172,-23.20111117333333,True,20.969970548804454,122.62999725341797,117.64820022583008,105.43969993591308,True,True,44.80739005262991,False,1104956.0,5048781.866666666,False,1.6166175813407562,50
TROW,Financial Services,12.732833,3.432419,2.366018,6.81,1880349952.0,0.037,-7.362580686956523,True,20.923713341570185,119.02999877929688,110.66751235961914,100.45160434722901,True,True,50.923778915627985,False,641637.0,2160044.566666667,False,1.5395222359503062,50
CPT,Real Estate,31.715084,7.098827,2.93014,9.17,724267136.0,0.121,-21.90461493333333,True,20.674096583215906,113.4800033569336,111.55301071166993,104.7552632522583,True,True,51.457410130152944,False,1066624.0,1035927.4666666667,False,1.1234943053598458,50
INVH,Real Estate,27.509174,6.408576,1.9591637,13.14,1021075392.0,-0.037,-26.11052493333333,True,20.456473985834425,30.065000534057617,29.459269981384278,27.20163510322571,True,True,56.3961468956673,False,2691776.0,4947305.866666666,False,0.7607899763907092,50
LITE,Technology,121.76359,21.547321,16.618805,0.63,93350000.0,,12.9057837195122,False,20.438060574548288,683.969970703125,829.4852001953125,598.3369498443603,False,True,40.851311387344474,False,2812107.0,4721650.233333333,False,17.39676762424715,25
OMC,Communication Services,213.7973,1.007783,2.0561173,15.97,,0.588,162.41985820000002,False,20.3673972410736,79.0250015258789,76.78400695800781,75.57582695007324,True,True,45.033340290097044,False,1913742.0,4500281.4,False,0.612328735122668,50
CIEN,Technology,121.80565,9.318883,17.949427,0.65,700927872.0,23.833,12.947843719512207,False,20.115468069412213,366.864990234375,466.7022979736328,350.16942459106446,False,True,31.89560080855898,False,1176309.0,2580176.966666667,False,16.859113449020356,25
PGR,Financial Services,10.693929,1.3614056,3.6091921,61.84,,0.05,-9.401484686956522,True,20.060613367565352,212.8800048828125,210.43647888183594,207.12643577575685,True,True,37.307913597214,False,954668.0,3601715.6,False,0.10102227927558964,50
PLD,Real Estate,32.22,14.324076,2.5181494,135.88,,0.853,-21.399698933333333,True,20.00241382455738,145.02499389648438,143.4765609741211,133.55601680755615,True,True,58.30832412905116,False,1334832.0,4357484.4,False,0.004023040928965784,50
COO,Healthcare,60.949154,3.315198,1.7013626,0.67,424275008.0,,28.63856692592593,False,19.812134818314114,72.02999877929688,67.82159965515137,73.06644987106323,True,False,54.49629414119405,False,342965.0,2546032.1666666665,False,16.35355803052352,25
ORCL,Technology,21.640875,5.395406,9.675329,0.68,-24536750080.0,0.219,-87.21693128048778,True,19.667159367421636,125.625,165.46715988159178,182.80679637908935,False,False,38.549537221279685,True,21824851.0,36488178.36666667,False,16.11193227903606,25
ADI,Technology,54.602085,14.007554,5.288929,0.68,3868954624.0,1.105,-54.25572128048779,True,19.667159367421636,366.3599853515625,398.3221179199219,329.30388732910154,False,True,34.956349078219304,False,1865871.0,4837942.366666666,False,16.11193227903606,25
NXPI,Technology,49.85229,4.7766795,5.7742634,0.68,3555000064.0,0.726,-59.00551628048779,True,19.667159367421636,250.14500427246094,291.8517224121094,239.837767868042,False,True,28.052518436749992,False,2336485.0,4262639.5,False,16.11193227903606,25
C,Financial Services,14.16595,2.698637,1.1457208,0.72,,0.61,-5.929463686956522,True,19.127528522432982,131.22999572753906,134.87620056152343,117.98610462188721,False,True,34.911609259124575,False,3726973.0,13636379.1,False,15.212547537388302,25
JBL,Technology,38.346493,0.9546107,24.2457,0.82,1211624960.0,0.276,-70.5113132804878,True,18.008781648676006,307.0798034667969,348.1397973632813,277.50544967651365,False,True,40.0085023736231,False,332299.0,1429273.3,False,13.347969414460014,25
FIX,Industrials,41.588715,5.2900147,91.94607,0.83,1841915392.0,0.388,6.925992826666672,False,17.91173372709709,1684.8349609375,1819.3198974609375,1392.9150424194336,False,True,45.55392505666504,False,336311.0,558933.7,False,13.186222878495151,25
TTD,Communication Services,20.77841,2.8951106,3.5102706,0.85,569112640.0,-0.2,-30.5990318,True,17.724488325462474,18.264999389648438,19.404900131225585,29.44670006752014,False,False,41.388690161637754,True,7039951.0,16331058.366666667,False,12.874147209104123,25
CCI,Real Estate,31.016325,7.980685,-9.899687,0.9,1036249984.0,-0.675,-22.603373933333334,True,17.29278364947155,76.12999725341797,83.30642196655273,85.52788661956787,False,False,40.60668147070801,True,1432158.0,4500348.6,False,12.154639415785914,25
LULU,Consumer Cyclical,9.494693,1.1894498,2.7826903,0.9,1133960960.0,-0.35,-33.38340602884616,True,17.29278364947155,117.5250015258789,118.67189971923828,159.3399744796753,False,False,46.76486956482154,True,835489.0,3054232.966666667,False,12.154639415785914,25
SMCI,Technology,14.731579,0.537266,2.2219577,0.91,-7448383488.0,3.26,-94.1262272804878,True,17.212135523187527,27.924999237060547,32.435499839782715,32.90872490882874,False,False,49.01660216758614,True,23469763.0,50557528.766666666,False,12.020225871979212,25
FICO,Technology,33.196243,11.808146,-12.731132,0.93,730540992.0,0.69,-75.6615632804878,True,17.05604237554104,1144.18994140625,1219.3223901367187,1378.4269952392578,False,False,41.27144298688194,False,489985.0,286582.8333333333,True,11.760070625901733,25
FLEX,Technology,47.04292,1.3721926,7.45342,0.94,603750016.0,0.52,-61.81488628048779,True,16.980486649818538,110.25,139.29600082397462,87.87525011062623,False,True,29.929306165267604,False,3436118.0,8017340.6,False,11.63414441636423,25
APTV,Consumer Cyclical,33.9375,0.5840333,1.3112925,0.95,1091124992.0,,-8.940599028846158,True,16.906521570953352,57.224998474121094,61.74829986572266,70.88112491607666,False,False,38.19272501057019,True,638251.0,2516295.033333333,False,11.51086928492225,25
FTV,Technology,30.693121,4.175518,2.9143429,0.98,953612480.0,-0.124,-78.16468528048779,True,16.69368328279026,58.310001373291016,60.82919174194336,56.70584064483643,False,True,37.57188208705215,False,1800682.0,2842842.7333333334,False,11.156138804650437,25
NCLH,Consumer Cyclical,15.455646,0.87714267,3.6187692,1.02,-1500744960.0,,-27.422453028846157,True,16.429374297489698,19.065000534057617,19.215699939727784,20.310325064659118,False,False,45.60837966966135,True,17138660.0,15509875.333333334,False,10.715623829149495,25
PNR,Industrials,16.54639,2.5861394,2.7229927,1.06,558312512.0,-0.111,-18.11633217333333,True,16.185013160136343,64.29000091552734,71.26851676940917,90.6842018699646,False,False,29.312542328113068,True,772341.0,3111544.7,False,10.308355266893903,25
HSY,Consumer Defensive,33.504658,3.043499,7.7093153,1.06,1527240576.0,0.936,6.646571892857139,False,16.185013160136343,179.60000610351562,180.07059997558594,190.19788772583007,False,False,58.834032278561445,True,840688.0,2116772.933333333,False,10.308355266893903,25
MRVL,Technology,63.05498,18.8928,8.819939,1.07,2269700096.0,-0.804,-45.80282628048779,True,16.12677756198204,181.76010131835938,239.1531332397461,134.49128074645995,False,True,31.485972943765702,False,14300171.0,36931729.03333333,False,10.21129593663673,25
KEYS,Technology,50.4016,8.771858,8.428361,1.12,1085750016.0,0.356,-58.45620628048779,True,15.851198392144706,312.8550109863281,333.7260992431641,268.0711241912842,False,True,44.62313340545294,False,390240.0,1485798.0,False,9.751997320241177,25
AMD,Technology,161.55482,21.170729,12.296255,1.16,7173374976.0,0.912,52.69701371951221,False,15.647839970264746,485.1499938964844,510.96080017089844,310.5236000823975,False,True,38.79336617416083,False,20385695.0,28856503.166666668,False,9.41306661710791,25
TXN,Technology,42.754932,13.227374,14.285606,1.23,3545250048.0,0.518,-66.1028742804878,True,15.323789151659277,281.3800048828125,298.73259887695315,224.8310277557373,False,True,32.20961466056508,False,3068735.0,9493147.833333334,False,8.872981919432128,25
MGM,Consumer Cyclical,63.05479,0.66478235,4.839659,1.24,528360256.0,-0.059,20.17669097115384,False,15.280482821062234,45.845001220703125,45.89589996337891,38.14332500457763,False,True,40.208137395510846,False,1459771.0,2772472.3666666667,False,8.80080470177039,25
AMZN,Consumer Cyclical,28.626797,3.465906,5.8238635,1.24,9806624768.0,0.748,-14.251302028846158,True,15.280482821062234,238.44500732421875,246.4431005859375,234.76937515258788,False,True,43.75963254100217,False,36908399.0,53595116.63333333,False,8.80080470177039,25
TRGP,Energy,27.075588,3.435417,18.146778,1.25,-318550016.0,1.429,-73.76744594285715,True,15.237869391754742,265.8399963378906,269.69419982910154,220.8732233428955,False,True,42.86256238674094,False,315285.0,1271472.8333333333,False,8.729782319591237,25
GOOGL,Communication Services,16.760662,9.162591,6.563188,1.27,22665000960.0,2.94,-34.6167798,True,15.15465576602043,334.6099853515625,359.3285009765625,325.4189218902588,False,True,39.53832931034288,False,13660287.0,33976412.9,False,8.59109294336738,25
